base_key,language,context,question,correct_answer,predicted_answer,is_correct,full_response,thinking_process,has_thinking,has_json,generation_time,knowledge_points,options,used_rag,rag_k,rag_retrieved_base_keys,rag_retrieved_similarities,rag_retrieved_indices
exam_2017_12_20-7,danish,"Om tæthedsfunktionen f(x, y), 0 ≤ x ≤ 2, 0 ≤ y ≤ 1, er der oplyst følgende: For fastholdt x = x₀ gælder, at f(x₀,y) = k_(x₀), for 0 ≤ y ≤ 1, hvor k_(x₀) > 0 er en konstant for givet x₀. For fastholdt y = y₀ gælder, at f(x,y₀) = ax + b, hvor a, b > 0 er konstanter. Samtidig gælder, at 2f(0, y) = f(2, y).","Tæthedsfunktionen f(x, y) findes til",4,4,True,"For at løse problemet, skal vi bruge de oplyste betingelser og bruge dem til at finde tæthedsfunktionen $ f(x, y) $.

### Givne oplysninger:

1. **For fastholdt $ x = x_0 $:**  
   $ f(x_0, y) = k_{x_0} $, hvor $ k_{x_0} > 0 $ er en konstant for givet $ x_0 $.  
   Dette betyder, at for fastholdt $ x $, er $ f(x, y) $ **konstant i $ y $**. Altså er $ f(x, y) $ **uafhængig af $ y $** for fastholdt $ x $.

2. **For fastholdt $ y = y_0 $:**  
   $ f(x, y_0) = ax + b $, hvor $ a, b > 0 $ er konstanter.  
   Dette betyder, at for fastholdt $ y $, er $ f(x, y) $ **lineær i $ x $**.

3. **Samtidig gælder:**  
   $ 2f(0, y) = f(2, y) $

---

### Trin 1: Brug oplysning 2 og 3

Fra oplysning 2:  
$ f(x, y) = ax + b $, for fastholdt $ y $.  
Så for $ x = 0 $:  
$ f(0, y) = a \cdot 0 + b = b $

For $ x = 2 $:  
$ f(2, y) = a \cdot 2 + b = 2a + b $

Fra oplysning 3:  
$ 2f(0, y) = f(2, y) $  
$ 2b = 2a + b $  
Subtrahér $ b $ fra begge sider:  
$ b = 2a $  
Dvs. $ a = \frac{b}{2} $

---

### Trin 2: Brug oplysning 1

Fra oplysning 1:  
$ f(x, y) = k_x $, for fastholdt $ x $.  
Dette betyder, at $ f(x, y) $ **er uafhængig af $ y $** for fastholdt $ x $, altså er $ f(x, y) $ **konstant i $ y $**.

Men fra oplysning 2:  
$ f(x, y) = ax + b $, som **afhænger af $ x $**, men **ikke af $ y $**.  
Dette er **konsistent** med oplysning 1.

Så vi har nu:  
$ f(x, y) = ax + b $, hvor $ a = \frac{b}{2} $

---

### Trin 3: Brug normalisering

En tæthedsfunktion $ f(x, y) $ skal opfylde:  
$$
\int_0^2 \int_0^1 f(x, y) \, dy \, dx = 1
$$

Da $ f(x, y) = ax + b $, og $ f(x, y) $ er uafhængig af $ y $, er:
$$
\int_0^1 f(x, y) \, dy = \int_0^1 (ax + b) \, dy = (ax + b) \cdot 1 = ax + b
$$

Så:
$$
\int_0^2 (ax + b) \, dx = 1
$$

Beregn:
$$
\int_0^2 (ax + b) \, dx = a \int_0^2 x \, dx + b \int_0^2 1 \, dx = a \cdot \frac{2^2}{2} + b \cdot 2 = 2a + 2b
$$

Så:
$$
2a + 2b = 1
$$

Men vi har allerede $ a = \frac{b}{2} $, så substituér:
$$
2 \cdot \frac{b}{2} + 2b = b + 2b = 3b = 1 \Rightarrow b = \frac{1}{3}
$$

Så:
$$
a = \frac{b}{2} = \frac{1}{6}
$$

---

### Trin 4: Skriv tæthedsfunktionen

Vi har nu:
$$
f(x, y) = ax + b = \frac{1}{6}x + \frac{1}{3}
$$

Dette svar svarer til **valgmulighed 4**.

---

### JSON-objekt:

```json
{""answer"": 4}
```",,False,True,43.96406865119934,PDF validity (nonnegativity/normalization),"['$f(x, y)=\\frac{1}{9} x y+\\frac{1}{3} x+\\frac{2}{9} y$', '$f(x, y)=\\frac{x y+x+y}{4}$', '$f(x, y)=\\frac{1}{5} x+\\frac{3}{10}$', '$f(x, y)=\\frac{1}{6} x+\\frac{1}{3}$', 'Der er ikke givet tilstrækkelig oplysninger til, at f(x, y) kan  findes.', 'Ved ikke']",False,,,,
exam_2017_12_20-14,danish,"Lad X være beskrevet ved en binomial ( $3, \frac{2}{3}$ )-fordeling.",Bestem $\mathrm{E}\left(\frac{1}{X^{2}+1}\right)$.,2,2,True,"For at løse spørgsmålet, skal vi beregne forventningsværdien af funktionen $ \frac{1}{X^2 + 1} $, hvor $ X \sim \text{Binomial}(3, \frac{2}{3}) $.

### Trin 1: Forstå binomialfordelingen
$ X \sim \text{Binomial}(3, \frac{2}{3}) $ betyder, at $ X $ antager værdierne $ 0, 1, 2, 3 $, og sandsynligheden for hver værdi er givet ved binomialformlen:

$$
P(X = k) = \binom{3}{k} \left(\frac{2}{3}\right)^k \left(\frac{1}{3}\right)^{3-k}
$$

### Trin 2: Beregn $ \mathrm{E}\left(\frac{1}{X^2 + 1}\right) $

Vi bruger definitionen af forventningsværdi:

$$
\mathrm{E}\left(\frac{1}{X^2 + 1}\right) = \sum_{k=0}^{3} \frac{1}{k^2 + 1} \cdot P(X = k)
$$

Vi beregner hvert led:

#### For $ k = 0 $:
$$
\frac{1}{0^2 + 1} \cdot P(X = 0) = 1 \cdot \binom{3}{0} \left(\frac{2}{3}\right)^0 \left(\frac{1}{3}\right)^3 = 1 \cdot 1 \cdot 1 \cdot \frac{1}{27} = \frac{1}{27}
$$

#### For $ k = 1 $:
$$
\frac{1}{1^2 + 1} \cdot P(X = 1) = \frac{1}{2} \cdot \binom{3}{1} \left(\frac{2}{3}\right)^1 \left(\frac{1}{3}\right)^2 = \frac{1}{2} \cdot 3 \cdot \frac{2}{3} \cdot \frac{1}{9} = \frac{1}{2} \cdot \frac{6}{27} = \frac{3}{27}
$$

#### For $ k = 2 $:
$$
\frac{1}{2^2 + 1} \cdot P(X = 2) = \frac{1}{5} \cdot \binom{3}{2} \left(\frac{2}{3}\right)^2 \left(\frac{1}{3}\right)^1 = \frac{1}{5} \cdot 3 \cdot \frac{4}{9} \cdot \frac{1}{3} = \frac{1}{5} \cdot \frac{12}{27} = \frac{12}{135}
$$

#### For $ k = 3 $:
$$
\frac{1}{3^2 + 1} \cdot P(X = 3) = \frac{1}{10} \cdot \binom{3}{3} \left(\frac{2}{3}\right)^3 \left(\frac{1}{3}\right)^0 = \frac{1}{10} \cdot 1 \cdot \frac{8}{27} \cdot 1 = \frac{8}{270}
$$

### Trin 3: Summer alle led

$$
\mathrm{E}\left(\frac{1}{X^2 + 1}\right) = \frac{1}{27} + \frac{3}{27} + \frac{12}{135} + \frac{8}{270}
$$

Vi omregner alle brøker til en fællesnævner, som er 270:

- $ \frac{1}{27} = \frac{10}{270} $
- $ \frac{3}{27} = \frac{30}{270} $
- $ \frac{12}{135} = \frac{24}{270} $
- $ \frac{8}{270} = \frac{8}{270} $

Sum:

$$
\frac{10 + 30 + 24 + 8}{270} = \frac{72}{270} = \frac{8}{30} = \frac{4}{15}
$$

### Konklusion:
Det rigtige svar er:

$$
\boxed{\frac{4}{15}}
$$

Dette svar svarer til **valgmulighed 2**.

---

**JSON-objekt:**

```json
{""answer"": 2}
```",,False,True,44.28676414489746,"Binomial distribution, Expectation from PMF (discrete)","['$\\frac{1}{3}$', '$\\frac{4}{15}$', '$\\frac{7}{27}$', '$\\frac{2}{9}$', '$\\frac{1}{5}$', 'Ved ikke']",False,,,,
exam_2017_12_20-17,danish,"Fisk af en given fiskeart gyder typisk i størrelsesordenen 10.000 æg. Blandt de udklækkede æg bliver $\frac{3}{5}$ til fiskelarver af hankøn. I det følgende antages, at en hunfisk af denne art netop gyder 10.000 æg, og, at alle disse æg udklækkes.","Bestem, eventuelt approksimativt, sandsynligheden for, at der blandt de udklækkede æg er mindst 5.800 larver af hankøn.",1,2,False,"Vi har en binomialfordelt stokastisk variabel $ X $, som tæller antallet af hankønslarver blandt de 10.000 udklækkede æg. Sandsynligheden for, at et æg udvikler sig til en hankønslarve, er $ p = \frac{3}{5} $, og antallet af forsøg er $ n = 10.000 $.

Vi ønsker at finde sandsynligheden for, at der er **mindst 5.800 hankønslarver**, altså:

$$
P(X \geq 5800)
$$

Da $ n $ er stor, kan vi bruge **normalfordelingsapproximation** af binomialfordelingen. For en binomialfordeling med parametre $ n $ og $ p $, gælder:

- Forventning: $ \mu = np = 10000 \cdot \frac{3}{5} = 6000 $
- Varians: $ \sigma^2 = np(1-p) = 10000 \cdot \frac{3}{5} \cdot \frac{2}{5} = 2400 $
- Standardafvigelse: $ \sigma = \sqrt{2400} $

Vi bruger **kontinuitetskorrektion**, da vi approximerer en diskret fordeling med en kontinuerlig. Vi ønsker:

$$
P(X \geq 5800) \approx P\left(Z \geq \frac{5799.5 - 6000}{\sqrt{2400}}\right)
$$

$$
= P\left(Z \geq \frac{-200.5}{\sqrt{2400}}\right)
$$

$$
= 1 - P\left(Z < \frac{-200.5}{\sqrt{2400}}\right)
$$

$$
= 1 - \Phi\left(\frac{-200.5}{\sqrt{2400}}\right)
$$

Dette svar er **valgmulighed 2**.

---

**JSON-objekt:**

```json
{""answer"": 2}
```",,False,True,21.08341932296753,"Binomial distribution, Variance of Binomial (np(1-p)), Standardization to standard normal (Z-score), Normal distribution, Central Limit Theorem (sum of i.i.d.)","['$1-\\Phi\\left(\\frac{-200,5}{20 \\sqrt{6}}\\right)$', '$1-\\Phi\\left(\\frac{-199,5}{\\sqrt{2400}}\\right)$', '$\\Phi\\left(\\frac{-200,5}{\\sqrt{2400}}\\right)$', '$\\sum_{i=5800}^{10000}\\binom{5800}{i}\\left(\\frac{3}{5}\\right)^{i}\\left(\\frac{2}{5}\\right)^{10000-i}$', '0,58', 'Ved ikke']",False,,,,
exam_2017_12_20-21,danish,"En given type byggeklods’ højde kan grundet usikkerhed i produktionen beskrives ved en uniform fordeling på intervallet [0.98 cm, 1.02 cm].",Hvad er sandsynligheden (approksimativt) for at et tårn bestående af 100 af disse på hinanden stablede klodser er højere end 100.4 cm ?,5,5,True,"### Ræsonnement:

Vi har en byggeklods, hvis højde er uniformt fordelt på intervallet $[0.98, 1.02]$. Vi ønsker at finde sandsynligheden for, at et tårn bestående af 100 af disse klodser er højere end 100.4 cm.

---

### Trin 1: Modellering af en enkelt klods

En enkelt klods har en højde $X_i$, som er uniformt fordelt på $[0.98, 1.02]$. Dette betyder:

- Forventningsværdi:  
  $$
  \mu = \frac{0.98 + 1.02}{2} = 1.00
  $$

- Varians:  
  $$
  \sigma^2 = \frac{(1.02 - 0.98)^2}{12} = \frac{0.04^2}{12} = \frac{0.0016}{12} = \frac{0.0001333...}{1}
  $$

---

### Trin 2: Modellering af summen af 100 klodser

Vi definerer $S = X_1 + X_2 + \dots + X_{100}$, som er summen af 100 uafhængige, identisk fordelte variable.

- Forventningsværdi af $S$:  
  $$
  \mathbb{E}[S] = 100 \cdot 1.00 = 100
  $$

- Varians af $S$:  
  $$
  \text{Var}(S) = 100 \cdot \frac{0.04^2}{12} = \frac{100 \cdot 0.0016}{12} = \frac{0.16}{12} = \frac{0.01333...}{1}
  $$

- Standardafvigelse af $S$:  
  $$
  \sigma_S = \sqrt{\frac{0.16}{12}} = \frac{0.4}{\sqrt{12}} = \frac{0.4}{3.464} \approx 0.1155
  $$

---

### Trin 3: Sandsynlighed for $S > 100.4$

Vi ønsker at finde:
$$
P(S > 100.4)
$$

Vi bruger **central grænseværdi teoremet (CLT)**, da $S$ er summen af mange uafhængige variable. Dermed kan vi approksimere $S$ som en normalfordelt variabel med:

- $\mu = 100$
- $\sigma = \frac{0.4}{\sqrt{12}}$

Vi standardiserer:
$$
P(S > 100.4) = P\left(\frac{S - 100}{\sigma} > \frac{100.4 - 100}{\sigma}\right)
= P\left(Z > \frac{0.4}{\sigma}\right)
$$

Da $\sigma = \frac{0.4}{\sqrt{12}}$, får vi:
$$
\frac{0.4}{\sigma} = \frac{0.4}{\frac{0.4}{\sqrt{12}}} = \sqrt{12}
$$

Så:
$$
P(S > 100.4) = P(Z > \sqrt{12}) = 1 - \Phi(\sqrt{12})
$$

---

### Konklusion:

Det rigtige svar er:

$$
\boxed{5. \quad 1 - \Phi(\sqrt{12})}
$$

---

### JSON-objekt:

```json
{""answer"": 5}
```",,False,True,36.4256329536438,"Central Limit Theorem (sum of i.i.d.), Standardization to standard normal (Z-score), Normal distribution","['$\\frac{105-100.4}{105-95}$', '$\\Phi\\left(\\frac{\\sqrt{12}}{0.4}\\right)$', '$\\Phi\\left(\\frac{\\sqrt{12}}{0.04}\\right)$', '$1-\\Phi\\left(\\frac{\\sqrt{12}}{0.04}\\right)$', '$1-\\Phi(\\sqrt{12})$', 'Ved ikke']",False,,,,
exam_2017_12_20-24,danish,"Lad X være exponential (λ) fordelt, og Y være uniform fordelt på intervallet [0; 1]. Den simultane tæthedsfunktion for de to variable er f(x, y). Der dannes nu Z = XY.",Fordelingsfunktionen F_(z)(z) = P(Z ≤ z) for Z findes til,4,4,True,"For at finde fordelingsfunktionen $ F_Z(z) = P(Z \leq z) $, hvor $ Z = XY $, og $ X \sim \text{Exp}(\lambda) $, $ Y \sim \text{Uniform}[0,1] $, og $ X $ og $ Y $ er uafhængige, kan vi følge følgende ræsonnement:

### 1. Definition af fordelingsfunktion:
$$
F_Z(z) = P(Z \leq z) = P(XY \leq z)
$$

### 2. Udvendig integration:
Vi kan skrive sandsynligheden som:
$$
P(XY \leq z) = \int_{0}^{1} P(X \leq \frac{z}{y} \mid Y = y) f_Y(y) \, dy
$$
Da $ X $ og $ Y $ er uafhængige, er $ f_{X,Y}(x, y) = f_X(x) f_Y(y) $, og vi kan skrive:
$$
P(XY \leq z) = \int_{0}^{1} \int_{0}^{\min(\frac{z}{y}, \infty)} f_X(x) f_Y(y) \, dx \, dy
$$

Men da $ Y \in [0,1] $, og $ z \geq 0 $, så er $ \frac{z}{y} \geq z $, og vi kan skrive:
$$
P(XY \leq z) = \int_{0}^{1} \int_{0}^{\frac{z}{y}} f_X(x) f_Y(y) \, dx \, dy
$$

### 3. Substitution:
Vi kan nu lave en substitution $ u = xy $, så $ y = \frac{u}{x} $, og $ dy = \frac{du}{x} $. Dette fører til:
$$
F_Z(z) = \int_{0}^{z} \int_{u}^{\infty} f_X(x) f_Y\left(\frac{u}{x}\right) \cdot \frac{1}{x} \, dx \, du
$$

Dette er netop det, som er givet i **valgmulighed 4**:
$$
\int_{0}^{z} \int_{0}^{\infty} \frac{1}{x} f\left(x, \frac{u}{x}\right) \mathrm{d} x \mathrm{~d} u
$$

### 4. Konklusion:
Det rigtige svar er derfor:

```json
{""answer"": 4}
```",,False,True,24.672449350357056,"Exponential distribution, Uniform(0,1) distribution, Probability from joint density (double integral)","['$\\int_{0}^{z} \\int_{u}^{\\infty} x f\\left(x, \\frac{u}{x}\\right) \\mathrm{d} x \\mathrm{~d} u$', '$\\int_{0}^{z} \\int_{0}^{\\infty} f\\left(x, \\frac{u}{x}\\right) \\mathrm{d} x \\mathrm{~d} u$', '∫₀^(z)∫₀^(∞)xλe^( - λx) ⋅ 1 dx', '$\\int_{0}^{z} \\int_{0}^{\\infty} \\frac{1}{x} f\\left(x, \\frac{u}{x}\\right) \\mathrm{d} x \\mathrm{~d} u$', '$\\int_{0}^{z} \\int_{u}^{\\infty} f\\left(x, \\frac{u}{x}\\right) \\mathrm{d} x \\mathrm{~d} u$', 'Ved ikke']",False,,,,
exam_2018_12_19-3,danish,"Ved landing på Merkur med et udforskningsfartøj ønsker man at ramme et bestemt punkt, her kaldet målpunktet. Landingspunktet beskrives i et passende valgt sædvanligt to-dimensionalt koordinatsystem, hvor landingspunktets koordinater modelleres ved et par af uafhængige standardiserede normalfordelte variable. Man interesserer sig for forventningsværdien af afstanden til målpunktet.",Middelværdien af afstanden til målpunktet findes i det valgte koordinatsystem til,4,4,True,"For at løse problemet, betragter vi en situation, hvor landingspunktet modelleres ved et par af uafhængige standardiserede normalfordelte variable, altså $X \sim \mathcal{N}(0,1)$ og $Y \sim \mathcal{N}(0,1)$, og $X$ og $Y$ er uafhængige.

Afstanden fra origo (målpunktet) til et punkt $(X, Y)$ er givet ved:

$$
R = \sqrt{X^2 + Y^2}
$$

Vi ønsker at finde forventningsværdien af $R$, altså:

$$
\mathbb{E}[R] = \mathbb{E}[\sqrt{X^2 + Y^2}]
$$

Da $X$ og $Y$ er uafhængige standardiserede normalfordelte variable, er $R^2 = X^2 + Y^2$ en chi-fordelt variabel med 2 frihedsgrader. Dette betyder, at $R$ er en Rayleigh-fordelt variabel med parameter $\sigma = 1$.

For en Rayleigh-fordelt variabel med parameter $\sigma$, er forventningsværdien givet ved:

$$
\mathbb{E}[R] = \sigma \sqrt{\frac{\pi}{2}}
$$

Da $\sigma = 1$, får vi:

$$
\mathbb{E}[R] = \sqrt{\frac{\pi}{2}}
$$

Dette svar svarer til valgmulighed **4**.

---

{""answer"": 4}",,False,True,15.064913034439087,"Normal distribution, Chi-square distribution, Expectation from PDF (integration), Rayleigh distribution","['$\\sqrt{2 \\pi}$', 'e^( - 1)', '0', '$\\sqrt{\\frac{\\pi}{2}}$', '1', 'Ved ikke']",False,,,,
exam_2018_12_19-4,danish,"Vi betragter en stokastisk variabel X ∼ exp (λ), og danner en ny stokastisk variabel $Y=\sqrt[3]{X}$.",Tætheden f_(Y)(y) for Y findes til,4,4,True,"For at finde tætheden for $ Y = \sqrt[3]{X} $, hvor $ X \sim \text{Exp}(\lambda) $, bruger vi metoden for transformation af stokastiske variable.

### Trin 1: Tæthed af $ X $
Da $ X \sim \text{Exp}(\lambda) $, har $ X $ tætheden:
$$
f_X(x) = \lambda e^{-\lambda x}, \quad x > 0
$$

### Trin 2: Transformation
Vi har $ Y = \sqrt[3]{X} \Rightarrow X = Y^3 $. Vi bruger transformationen for en en-til-en funktion:

$$
f_Y(y) = f_X(g(y)) \cdot |g'(y)|
$$
hvor $ g(y) = y^3 $, og $ g'(y) = 3y^2 $.

### Trin 3: Substitution
$$
f_Y(y) = f_X(y^3) \cdot |3y^2| = \lambda e^{-\lambda y^3} \cdot 3y^2
$$

### Trin 4: Konklusion
$$
f_Y(y) = 3\lambda y^2 e^{-\lambda y^3}
$$

Dette svar svarer til **valgmulighed 4**.

---

**JSON-objekt:**
```json
{""answer"": 4}
```",,False,True,13.01624846458435,"Exponential distribution, Change of variables (univariate), Weibull distribution","['f_(Y)(y) = 3λy³e^( - λy)', 'f_(Y)(y) = λe^( - λy)', '$f_{Y}(y)=\\frac{\\lambda}{3 y^{2}} e^{-\\lambda y^{3}}$', 'f_(Y)(y) = 3λy²e^( - λy³)', 'f_(Y)(y) = λe^( - λy³)', 'Ved ikke']",False,,,,
exam_2018_12_19-7,danish,"Om hændelserne A og B oplyses at $\mathrm{P}(A)=\frac{2}{3}, \mathrm{P}(B)=\frac{3}{4}$, og P(A ∪ B) = 1.",Sandsynligheden P(A ∩ B) er,3,3,True,"For at finde sandsynligheden for $ \mathrm{P}(A \cap B) $, bruger vi den grundlæggende formel for sandsynlighed af forening af to hændelser:

$$
\mathrm{P}(A \cup B) = \mathrm{P}(A) + \mathrm{P}(B) - \mathrm{P}(A \cap B)
$$

Vi kender følgende:
- $ \mathrm{P}(A) = \frac{2}{3} $
- $ \mathrm{P}(B) = \frac{3}{4} $
- $ \mathrm{P}(A \cup B) = 1 $

Vi indsætter disse værdier i formlen:

$$
1 = \frac{2}{3} + \frac{3}{4} - \mathrm{P}(A \cap B)
$$

Først beregner vi summen af de to sandsynligheder:

$$
\frac{2}{3} + \frac{3}{4} = \frac{8}{12} + \frac{9}{12} = \frac{17}{12}
$$

Så indsætter vi i ligningen:

$$
1 = \frac{17}{12} - \mathrm{P}(A \cap B)
$$

Løs for $ \mathrm{P}(A \cap B) $:

$$
\mathrm{P}(A \cap B) = \frac{17}{12} - 1 = \frac{17}{12} - \frac{12}{12} = \frac{5}{12}
$$

Så det rigtige svar er:

$$
\boxed{3}
$$

JSON-objekt:

```json
{""answer"": 3}
```",,False,True,16.39084219932556,Inclusion–exclusion principle,"['0', '$\\frac{1}{12}$', '$\\frac{5}{12}$', '$\\frac{1}{2}$', '$\\frac{2}{3}$', 'Ved ikke']",False,,,,
exam_2018_12_19-19,danish,"En bioteknologistuderende skal udføre nogle forsøg, som hun skal bruge mindst en bakteriekoloni til at udføre. Hun sætter tre kolonier på samme størrelse igang med at vokse. Kolonierne udvider deres radius med 6 mm i timen i gennemsnit med en varians på 4 mm². Denne udvidelse kan antages normalfordelt. Om en time skal den studerende bruge mindst en koloni til sit eksperiment. For at kunne bruge en koloni skal den have vokset 10 mm , siden hun satte dem igang.","Hvad er sandsynligheden for, at den hurtigst voksende koloni har opnået mindst denne størrelse?",3,1,False,"### Ræsonnement:

Vi har en situation, hvor der er **tre bakteriekolonier**, som vokser med en **normalfordelt** udvidelse af radius. Den gennemsnitlige udvidelse er **6 mm i timen**, og **variansen er 4 mm²**. Det betyder, at standardafvigelsen er:

$$
\sigma = \sqrt{4} = 2 \text{ mm}
$$

Den studerende har brug for, at **mindst én koloni** har vokset **mindst 10 mm** i radius. Vi skal finde sandsynligheden for, at **den hurtigst voksende koloni** har opnået **mindst 10 mm**.

Da udvidelsen er normalfordelt, kan vi beregne sandsynligheden for, at en enkelt koloni har vokset **mindst 10 mm** ved at standardisere og bruge standardnormalfordelingen:

$$
Z = \frac{X - \mu}{\sigma} = \frac{10 - 6}{2} = 2
$$

Så sandsynligheden for, at en enkelt koloni har vokset **mindst 10 mm**, er:

$$
P(X \geq 10) = P(Z \geq 2) = 1 - \Phi(2)
$$

Men spørgsmålet er: **Hvad er sandsynligheden for, at den hurtigst voksende koloni har opnået mindst denne størrelse?**

Det betyder, at vi skal finde sandsynligheden for, at **mindst én** af de tre kolonier har opnået **mindst 10 mm**. Dette er **ikke** det samme som sandsynligheden for, at **den hurtigst voksende** (dvs. den med den højeste udvidelse) har opnået **mindst 10 mm**.

Men spørgsmålet er **specifikt** om **den hurtigst voksende koloni**. Dette antyder, at vi skal finde sandsynligheden for, at **den enkelte koloni, som vokser hurtigst**, har opnået **mindst 10 mm**.

Men da alle kolonier er uafhængige og identisk fordelte, er sandsynligheden for, at **den hurtigst voksende** (dvs. den med den højeste udvidelse) har opnået **mindst 10 mm**, **det samme som sandsynligheden for, at en enkelt koloni har opnået mindst 10 mm**.

Så det rigtige svar er:

$$
1 - \Phi(2)
$$

Dette svar svarer til **valgmulighed 1**.

---

### JSON-objekt:

```json
{""answer"": 1}
```",,False,True,28.168832540512085,"Order statistics (maximum), Complement rule (at least one), Standardization to standard normal (Z-score), Normal distribution","['1 - Φ(2)', '1 - Φ(1)', '1 - Φ(2)³', '3Φ(2)', '$1-\\frac{3}{5}$', 'Ved ikke']",False,,,,
exam_2018_12_19-26,danish,Vi betragter 5 uafhængige standardiserede normalfordelte variable.,Tætheden for den tredjestørste af disse er,1,1,True,"For at løse dette problem, skal vi bruge det faktum, at vi har 5 uafhængige standardiserede normalfordelte variable, og vi ønsker tætheden for den **tredjestørste** af dem.

### Grundlæggende teori:
Når vi har $ n $ uafhængige identisk fordelte (i.i.d.) variable, og vi betragter den $ k $-te ordens statistik (dvs. den $ k $-te mindste eller $ k $-te største), så er tætheden for den $ k $-te ordens statistik givet ved:

$$
f_{X_{(k)}}(x) = n \cdot f(x) \cdot F(x)^{k-1} \cdot (1 - F(x))^{n - k}
$$

hvor:
- $ f(x) $ er tætheden af en enkelt variabel (i dette tilfælde standardiseret normalfordeling: $ f(x) = \frac{1}{\sqrt{2\pi}} e^{-x^2/2} $)
- $ F(x) $ er fordelingsfunktionen af en enkelt variabel (i dette tilfælde standardiseret normalfordeling: $ F(x) = \Phi(x) $)
- $ n = 5 $ (antal variable)
- $ k = 3 $ (vi ønsker den tredjestørste, som svarer til den 3. ordens statistik i stigende rækkefølge, eller den 3. mindste, men i nogle sammenhænge kan det også betyde den 3. største, afhængigt af definitionen)

Men i dette tilfælde, da vi taler om **den tredjestørste**, betyder det, at vi har 5 variable, og vi ordner dem i stigende rækkefølge: $ X_{(1)} \leq X_{(2)} \leq X_{(3)} \leq X_{(4)} \leq X_{(5)} $. Så $ X_{(3)} $ er den tredjestørste (eller den tredje mindste, afhængigt af notationen). Men i nogle sammenhænge kan ""tredjestørste"" også betyde den tredje fra højre, dvs. $ X_{(5 - 3 + 1)} = X_{(3)} $, så det er den samme som den tredje mindste.

Dette betyder, at vi bruger formelen for den $ k = 3 $-te ordens statistik med $ n = 5 $:

$$
f_{X_{(3)}}(x) = 5 \cdot f(x) \cdot F(x)^{3 - 1} \cdot (1 - F(x))^{5 - 3}
$$

$$
= 5 \cdot \frac{1}{\sqrt{2\pi}} e^{-x^2/2} \cdot \Phi(x)^2 \cdot (1 - \Phi(x))^2
$$

Dette svar er **valgmulighed 1**.

### Konklusion:
Det rigtige svar er:

```json
{""answer"": 1}
```",,False,True,30.248305797576904,"Order statistics (kth order statistic), Normal distribution","['$30 \\frac{1}{\\sqrt{2 \\pi}} e^{-\\frac{x^{2}}{2}} \\Phi(x)^{2}(1-\\Phi(x))^{2}$', '$\\frac{1}{\\sqrt{2 \\pi}} \\frac{1}{\\sqrt{5}} e^{-\\frac{x^{2}}{2 \\cdot 5}}$', '$\\frac{1}{\\sqrt{2 \\pi}} \\frac{1}{\\sqrt{3}} e^{-\\frac{x^{2}}{2 \\cdot 3}}$', '$\\frac{1}{\\sqrt{2 \\pi}} e^{-\\frac{x^{2}}{2}}$', '$6 \\frac{1}{\\sqrt{2 \\pi}} e^{-\\frac{x^{2}}{2}} \\Phi(x)(1-\\Phi(x))$', 'Ved ikke']",False,,,,
exam_2018_12_19-28,danish,"De stokastiske variable ( X, Y ) er standardiseret bivariat normalfordelt med korrelationskoefficient $\rho=\frac{3}{5}$.",Man finder P(X ≤ 1 ∣ Y = 1) til,3,3,True,"Når (X, Y) er standardiseret bivariat normalfordelt med korrelationskoefficient $\rho = \frac{3}{5}$, betyder det, at:

- $X \sim N(0, 1)$
- $Y \sim N(0, 1)$
- Korrelationen mellem X og Y er $\rho = \frac{3}{5}$

Vi ønsker at finde $P(X \leq 1 \mid Y = 1)$.

I en bivariat normalfordeling er betinget fordeling af X givet Y = y også en normalfordeling. Den betingede fordeling af X givet Y = y er:

$$
X \mid Y = y \sim N\left(\rho \cdot y, 1 - \rho^2\right)
$$

Da $\rho = \frac{3}{5}$ og $y = 1$, har vi:

$$
X \mid Y = 1 \sim N\left(\frac{3}{5} \cdot 1, 1 - \left(\frac{3}{5}\right)^2\right) = N\left(\frac{3}{5}, 1 - \frac{9}{25}\right) = N\left(\frac{3}{5}, \frac{16}{25}\right)
$$

Vi ønsker at finde:

$$
P\left(X \leq 1 \mid Y = 1\right) = P\left(Z \leq \frac{1 - \frac{3}{5}}{\sqrt{\frac{16}{25}}}\right)
$$

Beregn standardiseret værdi:

$$
\frac{1 - \frac{3}{5}}{\sqrt{\frac{16}{25}}} = \frac{\frac{2}{5}}{\frac{4}{5}} = \frac{2}{5} \cdot \frac{5}{4} = \frac{2}{4} = \frac{1}{2}
$$

Så:

$$
P(X \leq 1 \mid Y = 1) = \Phi\left(\frac{1}{2}\right)
$$

**Svar:**
{""answer"": 3}",,False,True,19.963996410369873,"Bivariate normal conditional expectation, Standardization to standard normal (Z-score)","['Φ(1)', '$\\Phi(\\sqrt{5})$', '$\\Phi\\left(\\frac{1}{2}\\right)$', '$\\Phi\\left(\\frac{2}{5}\\right)$', '$\\Phi\\left(\\frac{1}{\\sqrt{2}}\\right)$', 'Ved ikke']",False,,,,
